name	nbRequest	nbRequestOK	nbRequestKO	minResponseTime	minResponseTimeOK	minResponseTimeKO	maxResponseTime	maxResponseTimeOK	maxResponseTimeKO	meanResponseTime	meanResponseTimeOK	meanResponseTimeKO	deviation	deviationOK	deviationKO	percentile1	percentile1OK	percentile1KO	percentile2	percentile2OK	percentile2KO	group1Name	group1Count	group1Percentage	group2Name	group2Count	group2Percentage	group3Name	group3Count	group3Percentage	group4Name	group4Count	group4Percentage	meanNumberOfRequestsPerSecond	meanNumberOfRequestsPerSecondOK	meanNumberOfRequestsPerSecondKO
MSI Search / request_207 Redirect 1	4	4	0	500	500	-1	580	580	-1	520	520	-1	35	35	-1	580	580	-1	580	580	-1	t < 800 ms	4	100	800 ms < t < 1200 ms	0	0	t > 1200 ms	0	0	failed	0	0	0	0	-1
MSI Search / request_210 Redirect 1	4	4	0	500	500	-1	750	750	-1	598	598	-1	99	99	-1	750	750	-1	750	750	-1	t < 800 ms	4	100	800 ms < t < 1200 ms	0	0	t > 1200 ms	0	0	failed	0	0	0	0	-1
MSI Search / request_212 Redirect 1	4	4	0	480	480	-1	590	590	-1	530	530	-1	43	43	-1	590	590	-1	590	590	-1	t < 800 ms	4	100	800 ms < t < 1200 ms	0	0	t > 1200 ms	0	0	failed	0	0	0	0	-1
Location Search	201	192	9	104300	105800	104300	139200	139200	136950	111922	111547	119928	0	0	0	116400	115200	136950	135000	117850	136950	t < 800 ms	0	0	800 ms < t < 1200 ms	0	0	t > 1200 ms	192	95	failed	9	4	0	0	0
Location Search / request_221	201	200	1	310	310	10340	10340	1880	10340	601	553	10340	810	426	0	1640	1630	10340	1790	1770	10340	t < 800 ms	172	85	800 ms < t < 1200 ms	1	0	t > 1200 ms	27	13	failed	1	0	0	0	0
Location Search / request_222	201	200	1	320	320	11670	11670	2310	11670	579	524	11670	882	404	0	1660	1630	11670	2040	2020	11670	t < 800 ms	179	89	800 ms < t < 1200 ms	1	0	t > 1200 ms	20	9	failed	1	0	0	0	0
Location Search / request_223	201	200	1	320	320	1570	2530	2530	1570	420	414	1570	204	188	0	510	500	1570	1570	1160	1570	t < 800 ms	197	98	800 ms < t < 1200 ms	1	0	t > 1200 ms	2	0	failed	1	0	0	0	0
Location Search / request_224	201	201	0	320	320	-1	1990	1990	-1	421	421	-1	143	143	-1	530	530	-1	740	740	-1	t < 800 ms	199	99	800 ms < t < 1200 ms	0	0	t > 1200 ms	2	0	failed	0	0	0	0	-1
Location Search / request_225	201	201	0	310	310	-1	1060	1060	-1	382	382	-1	76	76	-1	480	480	-1	540	540	-1	t < 800 ms	200	99	800 ms < t < 1200 ms	1	0	t > 1200 ms	0	0	failed	0	0	0	0	-1
Location Search / request_226	201	201	0	310	310	-1	2700	2700	-1	504	504	-1	391	391	-1	1640	1640	-1	2010	2010	-1	t < 800 ms	184	91	800 ms < t < 1200 ms	0	0	t > 1200 ms	17	8	failed	0	0	0	0	-1
Location Search / request_227	201	200	1	310	310	10400	10400	4530	10400	589	540	10400	851	494	0	1670	1670	10400	1830	1770	10400	t < 800 ms	176	87	800 ms < t < 1200 ms	0	0	t > 1200 ms	24	11	failed	1	0	0	0	0
Location Search / request_228	201	200	1	310	310	11680	11680	2020	11680	594	538	11680	888	419	0	1710	1690	11680	1910	1870	11680	t < 800 ms	178	88	800 ms < t < 1200 ms	0	0	t > 1200 ms	22	10	failed	1	0	0	0	0
Location Search / request_229	201	200	1	310	310	1560	27120	27120	1560	643	639	1560	1910	1913	0	1610	1610	1560	1790	1790	1560	t < 800 ms	181	90	800 ms < t < 1200 ms	0	0	t > 1200 ms	19	9	failed	1	0	0	0	0
Location Search / request_230	201	200	1	310	310	1590	2100	2100	1590	528	523	1590	420	414	0	1640	1640	1590	1820	1820	1590	t < 800 ms	178	88	800 ms < t < 1200 ms	0	0	t > 1200 ms	22	10	failed	1	0	0	0	0
Location Search / request_231	201	201	0	310	310	-1	1720	1720	-1	536	536	-1	405	405	-1	1610	1610	-1	1710	1710	-1	t < 800 ms	176	87	800 ms < t < 1200 ms	0	0	t > 1200 ms	25	12	failed	0	0	0	0	-1
Location Search / request_232	201	201	0	310	310	-1	2060	2060	-1	572	572	-1	445	445	-1	1640	1640	-1	1810	1810	-1	t < 800 ms	171	85	800 ms < t < 1200 ms	0	0	t > 1200 ms	30	14	failed	0	0	0	0	-1
Location Search / request_233	201	200	1	310	310	10470	10470	3040	10470	597	548	10470	825	440	0	1630	1600	10470	1760	1720	10470	t < 800 ms	172	85	800 ms < t < 1200 ms	2	0	t > 1200 ms	26	12	failed	1	0	0	0	0
Location Search / request_234	201	200	1	320	320	1570	13920	13920	1570	9384	9423	1570	1829	1749	0	11490	11490	1570	12140	12140	1570	t < 800 ms	4	1	800 ms < t < 1200 ms	0	0	t > 1200 ms	196	97	failed	1	0	0	0	0
Location Search / request_235	201	200	1	310	310	1640	1710	1710	1640	411	404	1640	180	160	0	500	500	1640	1580	1550	1640	t < 800 ms	197	98	800 ms < t < 1200 ms	0	0	t > 1200 ms	3	1	failed	1	0	0	0	0
Location Search / request_236	201	200	1	310	310	1850	1860	1860	1850	574	568	1850	446	438	0	1660	1660	1850	1800	1770	1850	t < 800 ms	171	85	800 ms < t < 1200 ms	0	0	t > 1200 ms	29	14	failed	1	0	0	0	0
Location Search / request_237	201	200	1	310	310	1440	1930	1930	1440	591	587	1440	455	452	0	1670	1670	1440	1770	1770	1440	t < 800 ms	168	83	800 ms < t < 1200 ms	1	0	t > 1200 ms	31	15	failed	1	0	0	0	0
Location Search / request_238	201	201	0	310	310	-1	1910	1910	-1	547	547	-1	429	429	-1	1650	1650	-1	1850	1850	-1	t < 800 ms	175	87	800 ms < t < 1200 ms	0	0	t > 1200 ms	26	12	failed	0	0	0	0	-1
Location Search / request_239	201	201	0	340	340	-1	2510	2510	-1	623	623	-1	483	483	-1	1780	1780	-1	2120	2120	-1	t < 800 ms	168	83	800 ms < t < 1200 ms	4	1	t > 1200 ms	29	14	failed	0	0	0	0	-1
Location Search / request_240	201	200	1	310	310	10430	10430	810	10430	438	388	10430	709	65	0	500	500	10430	610	590	10430	t < 800 ms	199	99	800 ms < t < 1200 ms	1	0	t > 1200 ms	0	0	failed	1	0	0	0	0
Location Search / request_241	201	200	1	340	340	11740	11740	1800	11740	606	551	11740	879	391	0	1660	1650	11740	1790	1770	11740	t < 800 ms	178	88	800 ms < t < 1200 ms	0	0	t > 1200 ms	22	10	failed	1	0	0	0	0
Location Search / request_242	201	199	2	330	330	1570	10340	3340	10340	1079	1030	5955	719	296	4385	1570	1520	10340	2340	2230	10340	t < 800 ms	4	1	800 ms < t < 1200 ms	173	86	t > 1200 ms	22	10	failed	2	0	0	0	0
Location Search / request_243	201	200	1	820	820	11660	11660	2520	11660	1064	1011	11660	777	207	0	1320	1280	11660	2340	2000	11660	t < 800 ms	0	0	800 ms < t < 1200 ms	187	93	t > 1200 ms	13	6	failed	1	0	0	0	0
Location Search / request_244	201	200	1	310	310	1480	1640	1640	1480	404	399	1480	192	176	0	500	500	1480	1540	1540	1480	t < 800 ms	195	97	800 ms < t < 1200 ms	1	0	t > 1200 ms	4	1	failed	1	0	0	0	0
Location Search / request_245	201	200	1	310	310	1490	2320	2320	1490	526	521	1490	408	403	0	1610	1610	1490	1820	1820	1490	t < 800 ms	178	88	800 ms < t < 1200 ms	0	0	t > 1200 ms	22	10	failed	1	0	0	0	0
Location Search / request_246	201	201	0	310	310	-1	1950	1950	-1	494	494	-1	364	364	-1	1580	1580	-1	1840	1840	-1	t < 800 ms	182	90	800 ms < t < 1200 ms	2	0	t > 1200 ms	17	8	failed	0	0	0	0	-1
Location Search / request_247	201	201	0	310	310	-1	1850	1850	-1	530	530	-1	401	401	-1	1620	1620	-1	1770	1770	-1	t < 800 ms	178	88	800 ms < t < 1200 ms	0	0	t > 1200 ms	23	11	failed	0	0	0	0	-1
Location Search / request_248	201	201	0	310	310	-1	1840	1840	-1	554	554	-1	437	437	-1	1640	1640	-1	1810	1810	-1	t < 800 ms	173	86	800 ms < t < 1200 ms	0	0	t > 1200 ms	28	13	failed	0	0	0	0	-1
Location Search / request_249	201	201	0	310	310	-1	1910	1910	-1	528	528	-1	405	405	-1	1610	1610	-1	1800	1800	-1	t < 800 ms	177	88	800 ms < t < 1200 ms	0	0	t > 1200 ms	24	11	failed	0	0	0	0	-1
Location Search / request_222 Redirect 1	4	3	1	0	530	0	1870	1870	0	755	1007	0	686	611	0	1870	1870	0	1870	1870	0	t < 800 ms	2	50	800 ms < t < 1200 ms	0	0	t > 1200 ms	1	25	failed	1	25	0	0	0
Location Search / request_223 Redirect 1	4	4	0	480	480	-1	600	600	-1	530	530	-1	44	44	-1	600	600	-1	600	600	-1	t < 800 ms	4	100	800 ms < t < 1200 ms	0	0	t > 1200 ms	0	0	failed	0	0	0	0	-1
Location Search / request_224 Redirect 1	4	4	0	490	490	-1	1660	1660	-1	815	815	-1	489	489	-1	1660	1660	-1	1660	1660	-1	t < 800 ms	3	75	800 ms < t < 1200 ms	0	0	t > 1200 ms	1	25	failed	0	0	0	0	-1
Location Search / request_234 Redirect 1	4	1	3	30	1830	30	1830	1830	110	510	1830	70	763	0	33	1830	1830	110	1830	1830	110	t < 800 ms	0	0	800 ms < t < 1200 ms	0	0	t > 1200 ms	1	25	failed	3	75	0	0	0
Location Search / request_239 Redirect 1	4	4	0	470	470	-1	660	660	-1	523	523	-1	76	76	-1	660	660	-1	660	660	-1	t < 800 ms	4	100	800 ms < t < 1200 ms	0	0	t > 1200 ms	0	0	failed	0	0	0	0	-1
Location Search / request_241 Redirect 1	4	4	0	480	480	-1	560	560	-1	523	523	-1	30	30	-1	560	560	-1	560	560	-1	t < 800 ms	4	100	800 ms < t < 1200 ms	0	0	t > 1200 ms	0	0	failed	0	0	0	0	-1
Location Search / request_242 Redirect 1	4	0	4	220	-1	220	330	-1	330	273	-1	273	38	-1	38	330	-1	330	330	-1	330	t < 800 ms	0	0	800 ms < t < 1200 ms	0	0	t > 1200 ms	0	0	failed	4	100	0	-1	0
Location Search / request_243 Redirect 1	4	0	4	330	-1	330	430	-1	430	370	-1	370	37	-1	37	430	-1	430	430	-1	430	t < 800 ms	0	0	800 ms < t < 1200 ms	0	0	t > 1200 ms	0	0	failed	4	100	0	-1	0
Person Search	201	191	10	90700	90700	95650	115700	99750	115700	95152	94631	105090	0	0	0	99250	98550	115700	111700	99400	115700	t < 800 ms	0	0	800 ms < t < 1200 ms	0	0	t > 1200 ms	191	95	failed	10	4	0	0	0
Person Search / request_250	201	199	2	310	310	10340	10350	1930	10350	661	564	10345	1067	444	5	1660	1620	10350	1930	1760	10350	t < 800 ms	168	83	800 ms < t < 1200 ms	1	0	t > 1200 ms	30	14	failed	2	0	0	0	0
Person Search / request_251	201	199	2	310	310	1560	2180	2180	1760	518	507	1660	414	399	100	1620	1610	1760	1850	1850	1760	t < 800 ms	177	88	800 ms < t < 1200 ms	1	0	t > 1200 ms	21	10	failed	2	0	0	0	0
Person Search / request_252	201	199	2	360	360	1580	2380	2380	1630	834	826	1605	371	365	25	1960	1960	1630	2140	2140	1630	t < 800 ms	149	74	800 ms < t < 1200 ms	33	16	t > 1200 ms	17	8	failed	2	0	0	0	0
Person Search / request_253	201	196	5	320	320	330	1750	730	1750	426	414	896	141	66	631	520	510	1750	730	630	1750	t < 800 ms	196	97	800 ms < t < 1200 ms	0	0	t > 1200 ms	0	0	failed	5	2	0	0	0
Person Search / request_254	201	200	1	330	330	1550	1910	1910	1550	458	453	1550	216	201	0	620	610	1550	1580	1580	1550	t < 800 ms	195	97	800 ms < t < 1200 ms	0	0	t > 1200 ms	5	2	failed	1	0	0	0	0
Person Search / request_255	201	200	1	320	320	1630	1630	750	1630	479	473	1630	117	85	0	680	660	1630	750	750	1630	t < 800 ms	200	99	800 ms < t < 1200 ms	0	0	t > 1200 ms	0	0	failed	1	0	0	0	0
Person Search / request_256	201	201	0	310	310	-1	1590	1590	-1	393	393	-1	107	107	-1	510	510	-1	610	610	-1	t < 800 ms	200	99	800 ms < t < 1200 ms	0	0	t > 1200 ms	1	0	failed	0	0	0	0	-1
Person Search / request_257	201	201	0	310	310	-1	2130	2130	-1	541	541	-1	416	416	-1	1610	1610	-1	1860	1860	-1	t < 800 ms	176	87	800 ms < t < 1200 ms	0	0	t > 1200 ms	25	12	failed	0	0	0	0	-1
Person Search / request_258	201	201	0	310	310	-1	2010	2010	-1	551	551	-1	432	432	-1	1660	1660	-1	1860	1860	-1	t < 800 ms	174	86	800 ms < t < 1200 ms	1	0	t > 1200 ms	26	12	failed	0	0	0	0	-1
Person Search / request_259	201	200	1	310	310	10320	10320	1850	10320	587	538	10320	811	430	0	1680	1650	10320	1830	1820	10320	t < 800 ms	173	86	800 ms < t < 1200 ms	1	0	t > 1200 ms	26	12	failed	1	0	0	0	0
Person Search / request_260	201	199	2	310	310	1530	10430	1780	10430	565	510	5980	793	372	4450	1620	1580	10430	1770	1770	10430	t < 800 ms	178	88	800 ms < t < 1200 ms	1	0	t > 1200 ms	20	9	failed	2	0	0	0	0
Person Search / request_261	201	200	1	340	340	1590	13550	13550	1590	4508	4523	1590	1125	1107	0	5820	5820	1590	7050	7050	1590	t < 800 ms	4	1	800 ms < t < 1200 ms	0	0	t > 1200 ms	196	97	failed	1	0	0	0	0
Person Search / request_262	201	200	1	310	310	1530	1750	1750	1530	415	409	1530	197	182	0	510	510	1530	1550	1550	1530	t < 800 ms	196	97	800 ms < t < 1200 ms	0	0	t > 1200 ms	4	1	failed	1	0	0	0	0
Person Search / request_263	201	200	1	310	310	1810	3050	3050	1810	533	526	1810	426	418	0	1600	1600	1810	1790	1750	1810	t < 800 ms	178	88	800 ms < t < 1200 ms	0	0	t > 1200 ms	22	10	failed	1	0	0	0	0
Person Search / request_264	201	201	0	310	310	-1	2160	2160	-1	500	500	-1	385	385	-1	1610	1610	-1	1910	1910	-1	t < 800 ms	182	90	800 ms < t < 1200 ms	0	0	t > 1200 ms	19	9	failed	0	0	0	0	-1
Person Search / request_265	201	200	1	310	310	10360	10360	3970	10360	621	572	10360	853	505	0	1630	1630	10360	2360	1960	10360	t < 800 ms	170	84	800 ms < t < 1200 ms	1	0	t > 1200 ms	29	14	failed	1	0	0	0	0
Person Search / request_266	201	200	1	310	310	10470	11270	11270	10470	664	615	10470	1116	877	0	1670	1650	10470	1890	1890	10470	t < 800 ms	169	84	800 ms < t < 1200 ms	1	0	t > 1200 ms	30	14	failed	1	0	0	0	0
Person Search / request_267	201	200	1	310	310	1560	2010	2010	1560	568	563	1560	452	448	0	1670	1670	1560	1860	1860	1560	t < 800 ms	172	85	800 ms < t < 1200 ms	0	0	t > 1200 ms	28	13	failed	1	0	0	0	0
Person Search / request_268	201	200	1	320	320	1740	1950	1950	1740	640	634	1740	472	467	0	1750	1750	1740	1910	1910	1740	t < 800 ms	167	83	800 ms < t < 1200 ms	1	0	t > 1200 ms	32	15	failed	1	0	0	0	0
Person Search / request_269	201	200	1	320	320	1560	1560	660	1560	428	423	1560	105	64	0	560	550	1560	630	610	1560	t < 800 ms	200	99	800 ms < t < 1200 ms	0	0	t > 1200 ms	0	0	failed	1	0	0	0	0
Person Search / request_270	201	200	1	310	310	1510	1510	710	1510	390	385	1510	99	56	0	480	470	1510	590	580	1510	t < 800 ms	200	99	800 ms < t < 1200 ms	0	0	t > 1200 ms	0	0	failed	1	0	0	0	0
Person Search / request_271	201	200	1	320	320	1670	3650	3650	1670	1230	1228	1670	587	588	0	2470	2470	1670	3420	3420	1670	t < 800 ms	4	1	800 ms < t < 1200 ms	153	76	t > 1200 ms	43	21	failed	1	0	0	0	0
Person Search / request_272	201	200	1	310	310	1590	2980	2980	1590	444	438	1590	315	306	0	500	500	1590	1870	1870	1590	t < 800 ms	195	97	800 ms < t < 1200 ms	0	0	t > 1200 ms	5	2	failed	1	0	0	0	0
Person Search / request_273	201	201	0	310	310	-1	2000	2000	-1	556	556	-1	425	425	-1	1640	1640	-1	1820	1820	-1	t < 800 ms	174	86	800 ms < t < 1200 ms	1	0	t > 1200 ms	26	12	failed	0	0	0	0	-1
Person Search / request_274	201	201	0	310	310	-1	2170	2170	-1	447	447	-1	286	286	-1	1090	1090	-1	1720	1720	-1	t < 800 ms	190	94	800 ms < t < 1200 ms	1	0	t > 1200 ms	10	4	failed	0	0	0	0	-1
Person Search / request_252 Redirect 1	4	4	0	1670	1670	-1	1930	1930	-1	1813	1813	-1	88	88	-1	1930	1930	-1	1930	1930	-1	t < 800 ms	0	0	800 ms < t < 1200 ms	0	0	t > 1200 ms	4	100	failed	0	0	0	0	-1
Person Search / request_254 Redirect 1	4	4	0	490	490	-1	560	560	-1	533	533	-1	14	14	-1	560	560	-1	560	560	-1	t < 800 ms	4	100	800 ms < t < 1200 ms	0	0	t > 1200 ms	0	0	failed	0	0	0	0	-1
Person Search / request_255 Redirect 1	4	4	0	540	540	-1	620	620	-1	570	570	-1	31	31	-1	620	620	-1	620	620	-1	t < 800 ms	4	100	800 ms < t < 1200 ms	0	0	t > 1200 ms	0	0	failed	0	0	0	0	-1
Person Search / request_261 Redirect 1	4	0	4	40	-1	40	180	-1	180	135	-1	135	55	-1	55	180	-1	180	180	-1	180	t < 800 ms	0	0	800 ms < t < 1200 ms	0	0	t > 1200 ms	0	0	failed	4	100	0	-1	0
Person Search / request_268 Redirect 1	4	4	0	490	490	-1	560	560	-1	518	518	-1	12	12	-1	560	560	-1	560	560	-1	t < 800 ms	4	100	800 ms < t < 1200 ms	0	0	t > 1200 ms	0	0	failed	0	0	0	0	-1
Person Search / request_269 Redirect 1	4	4	0	480	480	-1	500	500	-1	490	490	-1	10	10	-1	500	500	-1	500	500	-1	t < 800 ms	4	100	800 ms < t < 1200 ms	0	0	t > 1200 ms	0	0	failed	0	0	0	0	-1
Person Search / request_271 Redirect 1	4	0	4	310	-1	310	1360	-1	1360	585	-1	585	448	-1	448	1360	-1	1360	1360	-1	1360	t < 800 ms	0	0	800 ms < t < 1200 ms	0	0	t > 1200 ms	0	0	failed	4	100	0	-1	0
Person Search / request_253 Redirect 1	1	1	0	120	120	-1	120	120	-1	120	120	-1	0	0	-1	120	120	-1	120	120	-1	t < 800 ms	1	100	800 ms < t < 1200 ms	0	0	t > 1200 ms	0	0	failed	0	0	0	0	-1
Address Search	201	194	7	44350	44350	48900	73150	51750	73150	46986	46601	57657	0	0	0	49750	49050	73150	55150	50000	73150	t < 800 ms	0	0	800 ms < t < 1200 ms	0	0	t > 1200 ms	194	96	failed	7	3	0	0	0
Address Search / request_275	201	200	1	310	310	10470	10470	2060	10470	589	539	10470	820	430	0	1670	1660	10470	1840	1810	10470	t < 800 ms	175	87	800 ms < t < 1200 ms	0	0	t > 1200 ms	25	12	failed	1	0	0	0	0
Address Search / request_276	201	200	1	320	320	11560	11560	2570	11560	635	581	11560	904	471	0	1720	1710	11560	2410	2050	11560	t < 800 ms	173	86	800 ms < t < 1200 ms	0	0	t > 1200 ms	27	13	failed	1	0	0	0	0
Address Search / request_277	201	197	4	310	310	370	1560	660	1560	410	404	695	100	61	501	510	500	1560	590	570	1560	t < 800 ms	197	98	800 ms < t < 1200 ms	0	0	t > 1200 ms	0	0	failed	4	1	0	0	0
Address Search / request_278	201	200	1	330	330	1650	2730	2730	1650	451	445	1650	265	252	0	560	550	1650	1670	1670	1650	t < 800 ms	194	96	800 ms < t < 1200 ms	1	0	t > 1200 ms	5	2	failed	1	0	0	0	0
Address Search / request_279	201	200	1	310	310	1580	1580	1250	1580	388	382	1580	126	94	0	470	470	1580	1030	670	1580	t < 800 ms	198	98	800 ms < t < 1200 ms	1	0	t > 1200 ms	1	0	failed	1	0	0	0	0
Address Search / request_280	201	200	1	310	310	1570	2210	2210	1570	538	533	1570	434	429	0	1630	1630	1570	1880	1880	1570	t < 800 ms	175	87	800 ms < t < 1200 ms	1	0	t > 1200 ms	24	11	failed	1	0	0	0	0
Address Search / request_281	201	200	1	320	320	11490	11490	4590	11490	1705	1656	11490	836	470	0	2710	2690	11490	3060	3000	11490	t < 800 ms	4	1	800 ms < t < 1200 ms	5	2	t > 1200 ms	191	95	failed	1	0	0	0	0
Address Search / request_282	201	200	1	310	310	11720	11720	1650	11720	462	406	11720	816	178	0	520	510	11720	1630	1530	11720	t < 800 ms	196	97	800 ms < t < 1200 ms	0	0	t > 1200 ms	4	1	failed	1	0	0	0	0
Address Search / request_283	201	201	0	310	310	-1	2590	2590	-1	547	547	-1	432	432	-1	1670	1670	-1	1780	1780	-1	t < 800 ms	176	87	800 ms < t < 1200 ms	1	0	t > 1200 ms	24	11	failed	0	0	0	0	-1
Address Search / request_284	201	201	0	310	310	-1	3230	3230	-1	602	602	-1	500	500	-1	1700	1700	-1	1890	1890	-1	t < 800 ms	168	83	800 ms < t < 1200 ms	1	0	t > 1200 ms	32	15	failed	0	0	0	0	-1
Address Search / request_285	201	201	0	310	310	-1	2130	2130	-1	551	551	-1	429	429	-1	1640	1640	-1	1750	1750	-1	t < 800 ms	174	86	800 ms < t < 1200 ms	1	0	t > 1200 ms	26	12	failed	0	0	0	0	-1
Address Search / request_286	201	201	0	330	330	-1	1840	1840	-1	593	593	-1	424	424	-1	1730	1730	-1	1820	1820	-1	t < 800 ms	174	86	800 ms < t < 1200 ms	1	0	t > 1200 ms	26	12	failed	0	0	0	0	-1
Address Search / request_287	201	201	0	340	340	-1	1660	1660	-1	444	444	-1	126	126	-1	590	590	-1	870	870	-1	t < 800 ms	197	98	800 ms < t < 1200 ms	3	1	t > 1200 ms	1	0	failed	0	0	0	0	-1
Address Search / request_288	201	201	0	310	310	-1	640	640	-1	391	391	-1	62	62	-1	510	510	-1	560	560	-1	t < 800 ms	201	100	800 ms < t < 1200 ms	0	0	t > 1200 ms	0	0	failed	0	0	0	0	-1
Address Search / request_289	201	201	0	350	350	-1	2800	2800	-1	1146	1146	-1	470	470	-1	2320	2320	-1	2650	2650	-1	t < 800 ms	4	1	800 ms < t < 1200 ms	157	78	t > 1200 ms	40	19	failed	0	0	0	0	-1
Address Search / request_290	201	201	0	310	310	-1	1740	1740	-1	411	411	-1	206	206	-1	520	520	-1	1660	1660	-1	t < 800 ms	196	97	800 ms < t < 1200 ms	0	0	t > 1200 ms	5	2	failed	0	0	0	0	-1
Address Search / request_291	201	200	1	310	310	10320	10320	2140	10320	549	500	10320	788	381	0	1660	1630	10320	1830	1760	10320	t < 800 ms	180	89	800 ms < t < 1200 ms	0	0	t > 1200 ms	20	9	failed	1	0	0	0	0
Address Search / request_276 Redirect 1	4	4	0	490	490	-1	620	620	-1	555	555	-1	46	46	-1	620	620	-1	620	620	-1	t < 800 ms	4	100	800 ms < t < 1200 ms	0	0	t > 1200 ms	0	0	failed	0	0	0	0	-1
Address Search / request_278 Redirect 1	4	4	0	550	550	-1	650	650	-1	600	600	-1	36	36	-1	650	650	-1	650	650	-1	t < 800 ms	4	100	800 ms < t < 1200 ms	0	0	t > 1200 ms	0	0	failed	0	0	0	0	-1
Address Search / request_281 Redirect 1	4	0	4	150	-1	150	180	-1	180	163	-1	163	0	-1	0	180	-1	180	180	-1	180	t < 800 ms	0	0	800 ms < t < 1200 ms	0	0	t > 1200 ms	0	0	failed	4	100	0	-1	0
Address Search / request_286 Redirect 1	4	3	1	40	490	40	650	650	40	433	563	40	233	69	0	650	650	40	650	650	40	t < 800 ms	3	75	800 ms < t < 1200 ms	0	0	t > 1200 ms	0	0	failed	1	25	0	0	0
Address Search / request_287 Redirect 1	4	4	0	530	530	-1	640	640	-1	583	583	-1	47	47	-1	640	640	-1	640	640	-1	t < 800 ms	4	100	800 ms < t < 1200 ms	0	0	t > 1200 ms	0	0	failed	0	0	0	0	-1
Address Search / request_289 Redirect 1	4	0	4	200	-1	200	360	-1	360	290	-1	290	61	-1	61	360	-1	360	360	-1	360	t < 800 ms	0	0	800 ms < t < 1200 ms	0	0	t > 1200 ms	0	0	failed	4	100	0	-1	0
Address Search / request_277 Redirect 1	1	1	0	70	70	-1	70	70	-1	70	70	-1	0	0	-1	70	70	-1	70	70	-1	t < 800 ms	1	100	800 ms < t < 1200 ms	0	0	t > 1200 ms	0	0	failed	0	0	0	0	-1
Contact Search	201	191	10	89800	89800	96800	116550	98350	116550	94312	93705	105900	0	0	0	97700	96850	116550	111500	97700	116550	t < 800 ms	0	0	800 ms < t < 1200 ms	0	0	t > 1200 ms	191	95	failed	10	4	0	0	0
Contact Search / request_292	201	200	1	310	310	11520	11520	2620	11520	578	523	11520	877	413	0	1660	1620	11520	2030	2000	11520	t < 800 ms	178	88	800 ms < t < 1200 ms	1	0	t > 1200 ms	21	10	failed	1	0	0	0	0
Contact Search / request_293	201	199	2	310	310	1650	10320	1910	10320	576	521	5985	795	391	4335	1620	1590	10320	1800	1770	10320	t < 800 ms	176	87	800 ms < t < 1200 ms	1	0	t > 1200 ms	22	10	failed	2	0	0	0	0
Contact Search / request_294	201	199	2	360	360	1580	11820	2040	11820	793	734	6700	886	418	5120	1850	1830	11820	1980	1980	11820	t < 800 ms	166	82	800 ms < t < 1200 ms	8	3	t > 1200 ms	25	12	failed	2	0	0	0	0
Contact Search / request_295	201	199	2	310	330	310	1950	1950	440	435	435	375	205	208	65	550	550	440	1640	1640	440	t < 800 ms	194	96	800 ms < t < 1200 ms	0	0	t > 1200 ms	5	2	failed	2	0	0	0	0
Contact Search / request_296	201	201	0	370	370	-1	1860	1860	-1	504	504	-1	188	188	-1	680	680	-1	1610	1610	-1	t < 800 ms	195	97	800 ms < t < 1200 ms	2	0	t > 1200 ms	4	1	failed	0	0	0	0	-1
Contact Search / request_297	201	201	0	320	320	-1	610	610	-1	397	397	-1	63	63	-1	500	500	-1	550	550	-1	t < 800 ms	201	100	800 ms < t < 1200 ms	0	0	t > 1200 ms	0	0	failed	0	0	0	0	-1
Contact Search / request_298	201	201	0	310	310	-1	830	830	-1	388	388	-1	66	66	-1	500	500	-1	540	540	-1	t < 800 ms	199	99	800 ms < t < 1200 ms	2	0	t > 1200 ms	0	0	failed	0	0	0	0	-1
Contact Search / request_299	201	201	0	380	380	-1	3620	3620	-1	1816	1816	-1	564	564	-1	3050	3050	-1	3270	3270	-1	t < 800 ms	4	1	800 ms < t < 1200 ms	1	0	t > 1200 ms	196	97	failed	0	0	0	0	-1
Contact Search / request_300	201	201	0	310	310	-1	1710	1710	-1	404	404	-1	174	174	-1	500	500	-1	1510	1510	-1	t < 800 ms	197	98	800 ms < t < 1200 ms	0	0	t > 1200 ms	4	1	failed	0	0	0	0	-1
Contact Search / request_301	201	201	0	310	310	-1	2370	2370	-1	550	550	-1	450	450	-1	1690	1690	-1	1950	1950	-1	t < 800 ms	174	86	800 ms < t < 1200 ms	1	0	t > 1200 ms	26	12	failed	0	0	0	0	-1
Contact Search / request_302	201	201	0	310	310	-1	1940	1940	-1	533	533	-1	416	416	-1	1620	1620	-1	1800	1800	-1	t < 800 ms	177	88	800 ms < t < 1200 ms	0	0	t > 1200 ms	24	11	failed	0	0	0	0	-1
Contact Search / request_303	201	199	2	310	310	10400	10430	2900	10430	582	483	10415	1050	363	15	1570	1530	10430	2900	1720	10430	t < 800 ms	183	91	800 ms < t < 1200 ms	2	0	t > 1200 ms	14	6	failed	2	0	0	0	0
Contact Search / request_304	201	199	2	340	340	1790	11540	1940	11540	640	579	6665	879	417	4875	1760	1730	11540	1870	1870	11540	t < 800 ms	176	87	800 ms < t < 1200 ms	0	0	t > 1200 ms	23	11	failed	2	0	0	0	0
Contact Search / request_305	201	200	1	320	320	1570	2010	2010	1570	427	422	1570	154	129	0	540	540	1570	810	720	1570	t < 800 ms	198	98	800 ms < t < 1200 ms	1	0	t > 1200 ms	1	0	failed	1	0	0	0	0
