name	nbRequest	nbRequestOK	nbRequestKO	minResponseTime	minResponseTimeOK	minResponseTimeKO	maxResponseTime	maxResponseTimeOK	maxResponseTimeKO	meanResponseTime	meanResponseTimeOK	meanResponseTimeKO	deviation	deviationOK	deviationKO	percentile1	percentile1OK	percentile1KO	percentile2	percentile2OK	percentile2KO	group1Name	group1Count	group1Percentage	group2Name	group2Count	group2Percentage	group3Name	group3Count	group3Percentage	group4Name	group4Count	group4Percentage	meanNumberOfRequestsPerSecond	meanNumberOfRequestsPerSecondOK	meanNumberOfRequestsPerSecondKO
Global Information	344128	339187	4941	0	10	0	67200	60000	67200	2273	2157	10204	2422	2821	0	6340	6220	60000	22080	18110	60000	t < 800 ms	139453	40	800 ms < t < 1200 ms	39185	11	t > 1200 ms	160549	46	failed	4941	1	24	24	0
Init	1005	970	35	61480	61480	62960	142400	136650	142400	81184	80865	90036	0	0	0	112200	111870	137590	130250	124890	142400	t < 800 ms	0	0	800 ms < t < 1200 ms	0	0	t > 1200 ms	970	96	failed	35	3	0	0	0
Init / request_1	1005	970	35	0	320	0	17960	17960	17780	2347	2343	2453	2968	2819	5728	9480	9160	16670	15210	14000	17780	t < 800 ms	311	30	800 ms < t < 1200 ms	94	9	t > 1200 ms	565	56	failed	35	3	0	0	0
Init / request_2	1005	1002	3	310	310	13230	20600	20600	16230	1684	1645	14670	2025	1898	1228	4730	4610	16230	10520	8120	16230	t < 800 ms	475	47	800 ms < t < 1200 ms	87	8	t > 1200 ms	440	43	failed	3	0	0	0	0
Init / request_2 Redirect 1	1002	1002	0	460	460	-1	8650	8650	-1	1595	1595	-1	1445	1445	-1	4760	4760	-1	6480	6480	-1	t < 800 ms	431	43	800 ms < t < 1200 ms	140	13	t > 1200 ms	431	43	failed	0	0	0	0	-1
Init / request_3	1005	1004	1	460	460	14410	19930	19930	14410	1743	1730	14410	1717	1671	0	5470	5470	14410	7400	7230	14410	t < 800 ms	397	39	800 ms < t < 1200 ms	148	14	t > 1200 ms	459	45	failed	1	0	0	0	0
Init / request_4	1005	1005	0	500	500	-1	10060	10060	-1	2012	2012	-1	1651	1651	-1	5420	5420	-1	7390	7390	-1	t < 800 ms	277	27	800 ms < t < 1200 ms	172	17	t > 1200 ms	556	55	failed	0	0	0	0	-1
Init / request_5	1005	1005	0	310	310	-1	8680	8680	-1	1490	1490	-1	1453	1453	-1	4440	4440	-1	6420	6420	-1	t < 800 ms	465	46	800 ms < t < 1200 ms	123	12	t > 1200 ms	417	41	failed	0	0	0	0	-1
Init / request_5 Redirect 1	1005	1005	0	460	460	-1	8410	8410	-1	1626	1626	-1	1446	1446	-1	4630	4630	-1	6350	6350	-1	t < 800 ms	429	42	800 ms < t < 1200 ms	127	12	t > 1200 ms	449	44	failed	0	0	0	0	-1
Init / request_6	1005	1005	0	650	650	-1	10630	10630	-1	2220	2220	-1	1763	1763	-1	5840	5840	-1	7410	7410	-1	t < 800 ms	205	20	800 ms < t < 1200 ms	212	21	t > 1200 ms	588	58	failed	0	0	0	0	-1
Init / request_7	1005	1005	0	460	460	-1	9250	9250	-1	1808	1808	-1	1730	1730	-1	5560	5560	-1	7830	7830	-1	t < 800 ms	411	40	800 ms < t < 1200 ms	142	14	t > 1200 ms	452	44	failed	0	0	0	0	-1
Init / request_8	1005	1005	0	310	310	-1	8960	8960	-1	1549	1549	-1	1512	1512	-1	4590	4590	-1	7220	7220	-1	t < 800 ms	453	45	800 ms < t < 1200 ms	122	12	t > 1200 ms	430	42	failed	0	0	0	0	-1
Init / request_9	1005	1005	0	310	310	-1	8600	8600	-1	1414	1414	-1	1356	1356	-1	4170	4170	-1	6170	6170	-1	t < 800 ms	469	46	800 ms < t < 1200 ms	143	14	t > 1200 ms	393	39	failed	0	0	0	0	-1
Init / request_10	1005	1005	0	310	310	-1	9450	9450	-1	1426	1426	-1	1422	1422	-1	4550	4550	-1	6330	6330	-1	t < 800 ms	481	47	800 ms < t < 1200 ms	148	14	t > 1200 ms	376	37	failed	0	0	0	0	-1
Init / request_11	1005	1005	0	310	310	-1	8230	8230	-1	1389	1389	-1	1352	1352	-1	4230	4230	-1	6510	6510	-1	t < 800 ms	473	47	800 ms < t < 1200 ms	143	14	t > 1200 ms	389	38	failed	0	0	0	0	-1
Init / request_12	1005	1005	0	470	470	-1	9290	9290	-1	1653	1653	-1	1499	1499	-1	5020	5020	-1	7000	7000	-1	t < 800 ms	385	38	800 ms < t < 1200 ms	176	17	t > 1200 ms	444	44	failed	0	0	0	0	-1
Init / request_13	1005	1005	0	310	310	-1	9000	9000	-1	1536	1536	-1	1511	1511	-1	4870	4870	-1	6260	6260	-1	t < 800 ms	466	46	800 ms < t < 1200 ms	128	12	t > 1200 ms	411	40	failed	0	0	0	0	-1
Init / request_1 Redirect 1	771	771	0	480	480	-1	7740	7740	-1	1739	1739	-1	1455	1455	-1	4980	4980	-1	6300	6300	-1	t < 800 ms	268	34	800 ms < t < 1200 ms	139	18	t > 1200 ms	364	47	failed	0	0	0	0	-1
Login	1005	1005	0	2800	2800	-1	17150	17150	-1	5011	5011	-1	2608	2608	-1	10450	10450	-1	13700	13700	-1	t < 800 ms	0	0	800 ms < t < 1200 ms	0	0	t > 1200 ms	1005	100	failed	0	0	0	0	-1
Login / request_14	1005	1005	0	320	320	-1	8250	8250	-1	1445	1445	-1	1402	1402	-1	4360	4360	-1	5930	5930	-1	t < 800 ms	515	51	800 ms < t < 1200 ms	111	11	t > 1200 ms	379	37	failed	0	0	0	0	-1
Login / request_14 Redirect 1	1005	1005	0	460	460	-1	9860	9860	-1	1554	1554	-1	1443	1443	-1	4300	4300	-1	7500	7500	-1	t < 800 ms	440	43	800 ms < t < 1200 ms	160	15	t > 1200 ms	405	40	failed	0	0	0	0	-1
Login / request_14 Redirect 2	3	3	0	2240	2240	-1	4630	4630	-1	3243	3243	-1	1014	1014	-1	4630	4630	-1	4630	4630	-1	t < 800 ms	0	0	800 ms < t < 1200 ms	0	0	t > 1200 ms	3	100	failed	0	0	0	0	-1
landing page	1005	951	54	140100	140100	148500	485200	353150	485200	215090	212087	267974	0	0	0	328900	323340	369000	355550	338050	437900	t < 800 ms	0	0	800 ms < t < 1200 ms	0	0	t > 1200 ms	951	94	failed	54	5	0	0	0
landing page / request_15	1005	1005	0	320	320	-1	8830	8830	-1	1439	1439	-1	1416	1416	-1	4360	4360	-1	6260	6260	-1	t < 800 ms	513	51	800 ms < t < 1200 ms	107	10	t > 1200 ms	385	38	failed	0	0	0	0	-1
landing page / request_16	1005	1005	0	640	640	-1	10770	10770	-1	1827	1827	-1	1461	1461	-1	4880	4880	-1	7260	7260	-1	t < 800 ms	199	19	800 ms < t < 1200 ms	300	29	t > 1200 ms	506	50	failed	0	0	0	0	-1
landing page / request_17	1005	1005	0	460	460	-1	9950	9950	-1	1541	1541	-1	1341	1341	-1	4620	4620	-1	5900	5900	-1	t < 800 ms	424	42	800 ms < t < 1200 ms	149	14	t > 1200 ms	432	42	failed	0	0	0	0	-1
landing page / request_18	1005	1005	0	460	460	-1	7890	7890	-1	1448	1448	-1	1293	1293	-1	4230	4230	-1	6080	6080	-1	t < 800 ms	465	46	800 ms < t < 1200 ms	140	13	t > 1200 ms	400	39	failed	0	0	0	0	-1
landing page / request_19	1005	1005	0	460	460	-1	9010	9010	-1	1472	1472	-1	1337	1337	-1	4160	4160	-1	6400	6400	-1	t < 800 ms	480	47	800 ms < t < 1200 ms	125	12	t > 1200 ms	400	39	failed	0	0	0	0	-1
landing page / request_20	1005	1005	0	470	470	-1	7790	7790	-1	1426	1426	-1	1210	1210	-1	3900	3900	-1	6160	6160	-1	t < 800 ms	463	46	800 ms < t < 1200 ms	134	13	t > 1200 ms	408	40	failed	0	0	0	0	-1
landing page / request_21	1005	1005	0	1180	1180	-1	18180	18180	-1	3169	3169	-1	2015	2015	-1	7200	7200	-1	10620	10620	-1	t < 800 ms	0	0	800 ms < t < 1200 ms	1	0	t > 1200 ms	1004	99	failed	0	0	0	0	-1
landing page / request_22	1005	1005	0	460	460	-1	8350	8350	-1	1465	1465	-1	1237	1237	-1	4070	4070	-1	5830	5830	-1	t < 800 ms	460	45	800 ms < t < 1200 ms	133	13	t > 1200 ms	412	40	failed	0	0	0	0	-1
landing page / request_23	1005	1005	0	310	310	-1	7650	7650	-1	1215	1215	-1	1178	1178	-1	3870	3870	-1	5430	5430	-1	t < 800 ms	554	55	800 ms < t < 1200 ms	108	10	t > 1200 ms	343	34	failed	0	0	0	0	-1
landing page / request_24	1005	1005	0	460	460	-1	9140	9140	-1	1393	1393	-1	1198	1198	-1	3790	3790	-1	5740	5740	-1	t < 800 ms	482	47	800 ms < t < 1200 ms	130	12	t > 1200 ms	393	39	failed	0	0	0	0	-1
landing page / request_25	1005	1005	0	470	470	-1	9510	9510	-1	1379	1379	-1	1169	1169	-1	3830	3830	-1	5690	5690	-1	t < 800 ms	473	47	800 ms < t < 1200 ms	144	14	t > 1200 ms	388	38	failed	0	0	0	0	-1
landing page / request_26	1005	1005	0	470	470	-1	8310	8310	-1	1453	1453	-1	1306	1306	-1	4320	4320	-1	6220	6220	-1	t < 800 ms	484	48	800 ms < t < 1200 ms	116	11	t > 1200 ms	405	40	failed	0	0	0	0	-1
landing page / request_27	1005	1005	0	310	310	-1	8200	8200	-1	1280	1280	-1	1255	1255	-1	3860	3860	-1	5800	5800	-1	t < 800 ms	539	53	800 ms < t < 1200 ms	102	10	t > 1200 ms	364	36	failed	0	0	0	0	-1
landing page / request_28	1005	1005	0	460	460	-1	9230	9230	-1	1419	1419	-1	1251	1251	-1	4180	4180	-1	5530	5530	-1	t < 800 ms	482	47	800 ms < t < 1200 ms	143	14	t > 1200 ms	380	37	failed	0	0	0	0	-1
landing page / request_29	1005	1005	0	460	460	-1	7420	7420	-1	1424	1424	-1	1267	1267	-1	4150	4150	-1	6330	6330	-1	t < 800 ms	470	46	800 ms < t < 1200 ms	151	15	t > 1200 ms	384	38	failed	0	0	0	0	-1
landing page / request_30	1005	1005	0	310	310	-1	9220	9220	-1	1283	1283	-1	1358	1358	-1	4050	4050	-1	6470	6470	-1	t < 800 ms	566	56	800 ms < t < 1200 ms	90	8	t > 1200 ms	349	34	failed	0	0	0	0	-1
landing page / request_31	1005	1005	0	310	310	-1	8290	8290	-1	1191	1191	-1	1157	1157	-1	3920	3920	-1	5100	5100	-1	t < 800 ms	570	56	800 ms < t < 1200 ms	95	9	t > 1200 ms	340	33	failed	0	0	0	0	-1
landing page / request_32	1005	1005	0	460	460	-1	9230	9230	-1	1418	1418	-1	1352	1352	-1	4310	4310	-1	6830	6830	-1	t < 800 ms	491	48	800 ms < t < 1200 ms	133	13	t > 1200 ms	381	37	failed	0	0	0	0	-1
landing page / request_33	1005	1005	0	460	460	-1	8160	8160	-1	1450	1450	-1	1307	1307	-1	4270	4270	-1	6160	6160	-1	t < 800 ms	484	48	800 ms < t < 1200 ms	134	13	t > 1200 ms	387	38	failed	0	0	0	0	-1
landing page / request_34	1005	1005	0	310	310	-1	8360	8360	-1	1271	1271	-1	1336	1336	-1	3990	3990	-1	6130	6130	-1	t < 800 ms	565	56	800 ms < t < 1200 ms	102	10	t > 1200 ms	338	33	failed	0	0	0	0	-1
landing page / request_35	1005	1005	0	310	310	-1	7640	7640	-1	1233	1233	-1	1280	1280	-1	4140	4140	-1	5710	5710	-1	t < 800 ms	575	57	800 ms < t < 1200 ms	99	9	t > 1200 ms	331	32	failed	0	0	0	0	-1
landing page / request_36	1005	1005	0	460	460	-1	9220	9220	-1	1398	1398	-1	1271	1271	-1	4180	4180	-1	5970	5970	-1	t < 800 ms	505	50	800 ms < t < 1200 ms	129	12	t > 1200 ms	371	36	failed	0	0	0	0	-1
landing page / request_37	1005	1005	0	310	310	-1	8050	8050	-1	1225	1225	-1	1228	1228	-1	4000	4000	-1	5380	5380	-1	t < 800 ms	567	56	800 ms < t < 1200 ms	93	9	t > 1200 ms	345	34	failed	0	0	0	0	-1
landing page / request_38	1005	1005	0	460	460	-1	6980	6980	-1	1349	1349	-1	1113	1113	-1	3720	3720	-1	5350	5350	-1	t < 800 ms	495	49	800 ms < t < 1200 ms	125	12	t > 1200 ms	385	38	failed	0	0	0	0	-1
landing page / request_39	1005	1005	0	310	310	-1	9580	9580	-1	1265	1265	-1	1239	1239	-1	3760	3760	-1	5570	5570	-1	t < 800 ms	538	53	800 ms < t < 1200 ms	103	10	t > 1200 ms	364	36	failed	0	0	0	0	-1
landing page / request_40	1005	1005	0	460	460	-1	8200	8200	-1	1448	1448	-1	1345	1345	-1	4400	4400	-1	6120	6120	-1	t < 800 ms	501	49	800 ms < t < 1200 ms	128	12	t > 1200 ms	376	37	failed	0	0	0	0	-1
landing page / request_41	1005	1005	0	310	310	-1	8770	8770	-1	1262	1262	-1	1303	1303	-1	4070	4070	-1	6360	6360	-1	t < 800 ms	553	55	800 ms < t < 1200 ms	104	10	t > 1200 ms	348	34	failed	0	0	0	0	-1
landing page / request_42	1005	1005	0	310	310	-1	7790	7790	-1	1191	1191	-1	1188	1188	-1	3940	3940	-1	5360	5360	-1	t < 800 ms	571	56	800 ms < t < 1200 ms	94	9	t > 1200 ms	340	33	failed	0	0	0	0	-1
landing page / request_43	1005	1005	0	460	460	-1	6650	6650	-1	1377	1377	-1	1232	1232	-1	4070	4070	-1	5620	5620	-1	t < 800 ms	525	52	800 ms < t < 1200 ms	107	10	t > 1200 ms	373	37	failed	0	0	0	0	-1
landing page / request_44	1005	1005	0	460	460	-1	8270	8270	-1	1455	1455	-1	1296	1296	-1	4210	4210	-1	6100	6100	-1	t < 800 ms	492	48	800 ms < t < 1200 ms	119	11	t > 1200 ms	394	39	failed	0	0	0	0	-1
landing page / request_45	1005	1005	0	460	460	-1	7590	7590	-1	1389	1389	-1	1200	1200	-1	3990	3990	-1	5330	5330	-1	t < 800 ms	491	48	800 ms < t < 1200 ms	121	12	t > 1200 ms	393	39	failed	0	0	0	0	-1
landing page / request_46	1005	1005	0	460	460	-1	7990	7990	-1	1427	1427	-1	1290	1290	-1	4220	4220	-1	6010	6010	-1	t < 800 ms	497	49	800 ms < t < 1200 ms	124	12	t > 1200 ms	384	38	failed	0	0	0	0	-1
landing page / request_47	1005	994	11	2840	2840	60000	60000	55630	60000	13317	12801	60000	0	1464	0	31210	28900	60000	60000	48260	60000	t < 800 ms	0	0	800 ms < t < 1200 ms	0	0	t > 1200 ms	994	98	failed	11	1	0	0	0
landing page / request_48	1005	1005	0	480	480	-1	14480	14480	-1	1886	1886	-1	1776	1776	-1	5350	5350	-1	8930	8930	-1	t < 800 ms	376	37	800 ms < t < 1200 ms	118	11	t > 1200 ms	511	50	failed	0	0	0	0	-1
landing page / request_49	1005	1005	0	310	310	-1	10160	10160	-1	1649	1649	-1	1579	1579	-1	4830	4830	-1	7210	7210	-1	t < 800 ms	441	43	800 ms < t < 1200 ms	124	12	t > 1200 ms	440	43	failed	0	0	0	0	-1
landing page / request_50	1005	1005	0	350	350	-1	14020	14020	-1	1691	1691	-1	1615	1615	-1	4570	4570	-1	7760	7760	-1	t < 800 ms	380	37	800 ms < t < 1200 ms	133	13	t > 1200 ms	492	48	failed	0	0	0	0	-1
landing page / request_51	1005	1005	0	330	330	-1	16240	16240	-1	1619	1619	-1	1556	1556	-1	4500	4500	-1	7780	7780	-1	t < 800 ms	393	39	800 ms < t < 1200 ms	148	14	t > 1200 ms	464	46	failed	0	0	0	0	-1
landing page / request_52	1005	1005	0	330	330	-1	9010	9010	-1	1526	1526	-1	1406	1406	-1	4480	4480	-1	6090	6090	-1	t < 800 ms	449	44	800 ms < t < 1200 ms	128	12	t > 1200 ms	428	42	failed	0	0	0	0	-1
landing page / request_53	1005	1005	0	340	340	-1	8740	8740	-1	1500	1500	-1	1404	1404	-1	4230	4230	-1	6590	6590	-1	t < 800 ms	447	44	800 ms < t < 1200 ms	141	14	t > 1200 ms	417	41	failed	0	0	0	0	-1
landing page / request_54	1005	1005	0	460	460	-1	8800	8800	-1	1612	1612	-1	1379	1379	-1	4560	4560	-1	6210	6210	-1	t < 800 ms	410	40	800 ms < t < 1200 ms	128	12	t > 1200 ms	467	46	failed	0	0	0	0	-1
landing page / request_55	1005	1005	0	310	310	-1	9810	9810	-1	1439	1439	-1	1419	1419	-1	4440	4440	-1	6210	6210	-1	t < 800 ms	491	48	800 ms < t < 1200 ms	104	10	t > 1200 ms	410	40	failed	0	0	0	0	-1
landing page / request_56	1005	1005	0	720	720	-1	10770	10770	-1	2257	2257	-1	1625	1625	-1	5460	5460	-1	8130	8130	-1	t < 800 ms	7	0	800 ms < t < 1200 ms	353	35	t > 1200 ms	645	64	failed	0	0	0	0	-1
landing page / request_57	1005	1005	0	330	330	-1	12740	12740	-1	1797	1797	-1	1665	1665	-1	5230	5230	-1	7300	7300	-1	t < 800 ms	401	39	800 ms < t < 1200 ms	109	10	t > 1200 ms	495	49	failed	0	0	0	0	-1
landing page / request_58	1005	1005	0	320	320	-1	8900	8900	-1	1618	1618	-1	1459	1459	-1	4670	4670	-1	6430	6430	-1	t < 800 ms	412	40	800 ms < t < 1200 ms	135	13	t > 1200 ms	458	45	failed	0	0	0	0	-1
landing page / request_59	1005	1005	0	540	540	-1	11350	11350	-1	2063	2063	-1	1650	1650	-1	5360	5360	-1	7490	7490	-1	t < 800 ms	255	25	800 ms < t < 1200 ms	166	16	t > 1200 ms	584	58	failed	0	0	0	0	-1
landing page / request_60	1005	1005	0	330	330	-1	7630	7630	-1	1603	1603	-1	1429	1429	-1	4560	4560	-1	6430	6430	-1	t < 800 ms	421	41	800 ms < t < 1200 ms	128	12	t > 1200 ms	456	45	failed	0	0	0	0	-1
landing page / request_61	1005	1005	0	500	500	-1	10170	10170	-1	1739	1739	-1	1432	1432	-1	4910	4910	-1	6700	6700	-1	t < 800 ms	319	31	800 ms < t < 1200 ms	183	18	t > 1200 ms	503	50	failed	0	0	0	0	-1
landing page / request_62	1005	1005	0	550	550	-1	18430	18430	-1	2265	2265	-1	1729	1729	-1	5580	5580	-1	7870	7870	-1	t < 800 ms	153	15	800 ms < t < 1200 ms	209	20	t > 1200 ms	643	63	failed	0	0	0	0	-1
landing page / request_63	1005	1005	0	310	310	-1	9060	9060	-1	1397	1397	-1	1247	1247	-1	3960	3960	-1	5700	5700	-1	t < 800 ms	451	44	800 ms < t < 1200 ms	132	13	t > 1200 ms	422	41	failed	0	0	0	0	-1
landing page / request_64	1005	976	29	0	310	0	21160	21160	210	1485	1527	51	1783	1792	71	4110	4110	190	8720	8720	210	t < 800 ms	423	42	800 ms < t < 1200 ms	122	12	t > 1200 ms	431	42	failed	29	2	0	0	0
landing page / request_65	1005	1003	2	310	310	11130	16430	16430	16070	2045	2022	13600	2378	2322	2470	7070	6900	16070	11490	11220	16070	t < 800 ms	404	40	800 ms < t < 1200 ms	100	9	t > 1200 ms	499	49	failed	2	0	0	0	0
landing page / request_66	1005	1004	1	1650	1650	13960	23320	23320	13960	5010	5001	13960	3027	3015	0	10310	10240	13960	15620	15620	13960	t < 800 ms	0	0	800 ms < t < 1200 ms	0	0	t > 1200 ms	1004	99	failed	1	0	0	0	0
landing page / request_67	1005	1005	0	460	460	-1	20230	20230	-1	1711	1711	-1	1555	1555	-1	4690	4690	-1	6380	6380	-1	t < 800 ms	393	39	800 ms < t < 1200 ms	142	14	t > 1200 ms	470	46	failed	0	0	0	0	-1
landing page / request_68	1005	1005	0	310	310	-1	8690	8690	-1	1527	1527	-1	1454	1454	-1	4570	4570	-1	6430	6430	-1	t < 800 ms	454	45	800 ms < t < 1200 ms	124	12	t > 1200 ms	427	42	failed	0	0	0	0	-1
landing page / request_69	1005	995	10	10	310	10	17600	17600	280	1559	1573	104	1736	1739	103	4830	4830	280	8090	8090	280	t < 800 ms	444	44	800 ms < t < 1200 ms	120	11	t > 1200 ms	431	42	failed	10	0	0	0	0
landing page / request_70	1005	1005	0	320	320	-1	14270	14270	-1	1611	1611	-1	1741	1741	-1	5250	5250	-1	7690	7690	-1	t < 800 ms	461	45	800 ms < t < 1200 ms	122	12	t > 1200 ms	422	41	failed	0	0	0	0	-1
landing page / request_71	1005	1005	0	320	320	-1	10230	10230	-1	1385	1385	-1	1345	1345	-1	4210	4210	-1	6070	6070	-1	t < 800 ms	498	49	800 ms < t < 1200 ms	107	10	t > 1200 ms	400	39	failed	0	0	0	0	-1
landing page / request_72	1005	1005	0	500	500	-1	8660	8660	-1	1622	1622	-1	1394	1394	-1	4650	4650	-1	6840	6840	-1	t < 800 ms	381	37	800 ms < t < 1200 ms	169	16	t > 1200 ms	455	45	failed	0	0	0	0	-1
landing page / request_73	1005	1005	0	320	320	-1	8500	8500	-1	1398	1398	-1	1300	1300	-1	4220	4220	-1	5860	5860	-1	t < 800 ms	483	48	800 ms < t < 1200 ms	136	13	t > 1200 ms	386	38	failed	0	0	0	0	-1
landing page / request_74	1005	1005	0	340	340	-1	9990	9990	-1	1495	1495	-1	1408	1408	-1	4440	4440	-1	6900	6900	-1	t < 800 ms	457	45	800 ms < t < 1200 ms	125	12	t > 1200 ms	423	42	failed	0	0	0	0	-1
landing page / request_75	1005	1005	0	310	310	-1	8840	8840	-1	1380	1380	-1	1396	1396	-1	4130	4130	-1	6000	6000	-1	t < 800 ms	530	52	800 ms < t < 1200 ms	92	9	t > 1200 ms	383	38	failed	0	0	0	0	-1
landing page / request_76	1005	1004	1	310	310	16510	17760	17760	16510	1672	1657	16510	1832	1772	0	5050	5030	16510	9080	8640	16510	t < 800 ms	464	46	800 ms < t < 1200 ms	56	5	t > 1200 ms	484	48	failed	1	0	0	0	0
landing page / request_77	1005	1003	2	310	310	15250	17320	14310	17320	1724	1695	16285	2044	1939	1035	5210	5180	17320	10900	10350	17320	t < 800 ms	469	46	800 ms < t < 1200 ms	97	9	t > 1200 ms	437	43	failed	2	0	0	0	0
landing page / request_78	1005	1004	1	310	310	17370	21110	21110	17370	1657	1641	17370	2066	2007	0	4690	4680	17370	11780	11370	17370	t < 800 ms	470	46	800 ms < t < 1200 ms	108	10	t > 1200 ms	426	42	failed	1	0	0	0	0
landing page / request_18 Redirect 1	3	3	0	1620	1620	-1	4430	4430	-1	3063	3063	-1	1149	1149	-1	4430	4430	-1	4430	4430	-1	t < 800 ms	0	0	800 ms < t < 1200 ms	0	0	t > 1200 ms	3	100	failed	0	0	0	0	-1
landing page / request_19 Redirect 1	3	3	0	1560	1560	-1	4970	4970	-1	3020	3020	-1	1435	1435	-1	4970	4970	-1	4970	4970	-1	t < 800 ms	0	0	800 ms < t < 1200 ms	0	0	t > 1200 ms	3	100	failed	0	0	0	0	-1
landing page / request_20 Redirect 1	3	3	0	930	930	-1	2990	2990	-1	1773	1773	-1	882	882	-1	2990	2990	-1	2990	2990	-1	t < 800 ms	0	0	800 ms < t < 1200 ms	1	33	t > 1200 ms	2	66	failed	0	0	0	0	-1
landing page / request_21 Redirect 1	3	3	0	1130	1130	-1	2610	2610	-1	1797	1797	-1	612	612	-1	2610	2610	-1	2610	2610	-1	t < 800 ms	0	0	800 ms < t < 1200 ms	1	33	t > 1200 ms	2	66	failed	0	0	0	0	-1
landing page / request_22 Redirect 1	3	3	0	1030	1030	-1	3180	3180	-1	1967	1967	-1	899	899	-1	3180	3180	-1	3180	3180	-1	t < 800 ms	0	0	800 ms < t < 1200 ms	1	33	t > 1200 ms	2	66	failed	0	0	0	0	-1
landing page / request_23 Redirect 1	3	3	0	670	670	-1	3300	3300	-1	1883	1883	-1	1084	1084	-1	3300	3300	-1	3300	3300	-1	t < 800 ms	1	33	800 ms < t < 1200 ms	0	0	t > 1200 ms	2	66	failed	0	0	0	0	-1
landing page / request_24 Redirect 1	3	3	0	1020	1020	-1	3000	3000	-1	1793	1793	-1	865	865	-1	3000	3000	-1	3000	3000	-1	t < 800 ms	0	0	800 ms < t < 1200 ms	1	33	t > 1200 ms	2	66	failed	0	0	0	0	-1
landing page / request_25 Redirect 1	3	3	0	920	920	-1	1720	1720	-1	1223	1223	-1	355	355	-1	1720	1720	-1	1720	1720	-1	t < 800 ms	0	0	800 ms < t < 1200 ms	2	66	t > 1200 ms	1	33	failed	0	0	0	0	-1
landing page / request_26 Redirect 1	3	3	0	1280	1280	-1	2560	2560	-1	1883	1883	-1	526	526	-1	2560	2560	-1	2560	2560	-1	t < 800 ms	0	0	800 ms < t < 1200 ms	0	0	t > 1200 ms	3	100	failed	0	0	0	0	-1
landing page / request_27 Redirect 1	3	3	0	1130	1130	-1	2540	2540	-1	1963	1963	-1	605	605	-1	2540	2540	-1	2540	2540	-1	t < 800 ms	0	0	800 ms < t < 1200 ms	1	33	t > 1200 ms	2	66	failed	0	0	0	0	-1
landing page / request_28 Redirect 1	3	3	0	1820	1820	-1	3500	3500	-1	2427	2427	-1	760	760	-1	3500	3500	-1	3500	3500	-1	t < 800 ms	0	0	800 ms < t < 1200 ms	0	0	t > 1200 ms	3	100	failed	0	0	0	0	-1
landing page / request_29 Redirect 1	3	3	0	2450	2450	-1	5200	5200	-1	4263	4263	-1	1284	1284	-1	5200	5200	-1	5200	5200	-1	t < 800 ms	0	0	800 ms < t < 1200 ms	0	0	t > 1200 ms	3	100	failed	0	0	0	0	-1
landing page / request_30 Redirect 1	3	3	0	1250	1250	-1	2500	2500	-1	1680	1680	-1	580	580	-1	2500	2500	-1	2500	2500	-1	t < 800 ms	0	0	800 ms < t < 1200 ms	0	0	t > 1200 ms	3	100	failed	0	0	0	0	-1
landing page / request_31 Redirect 1	3	3	0	2820	2820	-1	5250	5250	-1	3730	3730	-1	1082	1082	-1	5250	5250	-1	5250	5250	-1	t < 800 ms	0	0	800 ms < t < 1200 ms	0	0	t > 1200 ms	3	100	failed	0	0	0	0	-1
landing page / request_32 Redirect 1	3	3	0	1160	1160	-1	1890	1890	-1	1603	1603	-1	320	320	-1	1890	1890	-1	1890	1890	-1	t < 800 ms	0	0	800 ms < t < 1200 ms	1	33	t > 1200 ms	2	66	failed	0	0	0	0	-1
landing page / request_33 Redirect 1	3	3	0	1200	1200	-1	2770	2770	-1	1880	1880	-1	658	658	-1	2770	2770	-1	2770	2770	-1	t < 800 ms	0	0	800 ms < t < 1200 ms	1	33	t > 1200 ms	2	66	failed	0	0	0	0	-1
landing page / request_34 Redirect 1	3	3	0	1700	1700	-1	3610	3610	-1	2363	2363	-1	883	883	-1	3610	3610	-1	3610	3610	-1	t < 800 ms	0	0	800 ms < t < 1200 ms	0	0	t > 1200 ms	3	100	failed	0	0	0	0	-1
landing page / request_35 Redirect 1	3	3	0	2940	2940	-1	3770	3770	-1	3363	3363	-1	342	342	-1	3770	3770	-1	3770	3770	-1	t < 800 ms	0	0	800 ms < t < 1200 ms	0	0	t > 1200 ms	3	100	failed	0	0	0	0	-1
landing page / request_36 Redirect 1	3	3	0	3490	3490	-1	7890	7890	-1	5220	5220	-1	1915	1915	-1	7890	7890	-1	7890	7890	-1	t < 800 ms	0	0	800 ms < t < 1200 ms	0	0	t > 1200 ms	3	100	failed	0	0	0	0	-1
landing page / request_37 Redirect 1	3	3	0	1410	1410	-1	6220	6220	-1	3323	3323	-1	2084	2084	-1	6220	6220	-1	6220	6220	-1	t < 800 ms	0	0	800 ms < t < 1200 ms	0	0	t > 1200 ms	3	100	failed	0	0	0	0	-1
landing page / request_38 Redirect 1	3	3	0	3430	3430	-1	4920	4920	-1	4257	4257	-1	617	617	-1	4920	4920	-1	4920	4920	-1	t < 800 ms	0	0	800 ms < t < 1200 ms	0	0	t > 1200 ms	3	100	failed	0	0	0	0	-1
